split,class_name,source,group_key,stem,src_path,dst_path
train,Cable1,rendering,Cable1_049_0_0,Cable1_049_0_0,D:/data/code/dataset/dataset/rendering/Cable1_049_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_049_0_0.jpg
train,Cable1,rendering,Cable1_049_0_11,Cable1_049_0_11,D:/data/code/dataset/dataset/rendering/Cable1_049_0_11.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_049_0_11.jpg
train,Cable1,rendering,Cable1_049_0_17,Cable1_049_0_17,D:/data/code/dataset/dataset/rendering/Cable1_049_0_17.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_049_0_17.jpg
train,Cable1,rendering,Cable1_049_0_22,Cable1_049_0_22,D:/data/code/dataset/dataset/rendering/Cable1_049_0_22.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_049_0_22.jpg
train,Cable1,rendering,Cable1_049_0_32,Cable1_049_0_32,D:/data/code/dataset/dataset/rendering/Cable1_049_0_32.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_049_0_32.jpg
train,Cable1,rendering,Cable1_049_0_6,Cable1_049_0_6,D:/data/code/dataset/dataset/rendering/Cable1_049_0_6.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_049_0_6.jpg
train,Cable1,rendering,Cable1_049_18_0,Cable1_049_18_0,D:/data/code/dataset/dataset/rendering/Cable1_049_18_0.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_049_18_0.jpg
train,Cable1,rendering,Cable1_049_18_11,Cable1_049_18_11,D:/data/code/dataset/dataset/rendering/Cable1_049_18_11.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_049_18_11.jpg
train,Cable1,rendering,Cable1_049_18_17,Cable1_049_18_17,D:/data/code/dataset/dataset/rendering/Cable1_049_18_17.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_049_18_17.jpg
train,Cable1,rendering,Cable1_049_18_21,Cable1_049_18_21,D:/data/code/dataset/dataset/rendering/Cable1_049_18_21.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_049_18_21.jpg
train,Cable1,rendering,Cable1_049_18_22,Cable1_049_18_22,D:/data/code/dataset/dataset/rendering/Cable1_049_18_22.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_049_18_22.jpg
train,Cable1,rendering,Cable1_049_18_27,Cable1_049_18_27,D:/data/code/dataset/dataset/rendering/Cable1_049_18_27.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_049_18_27.jpg
train,Cable1,rendering,Cable1_049_18_32,Cable1_049_18_32,D:/data/code/dataset/dataset/rendering/Cable1_049_18_32.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_049_18_32.jpg
train,Cable1,rendering,Cable1_049_18_6,Cable1_049_18_6,D:/data/code/dataset/dataset/rendering/Cable1_049_18_6.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_049_18_6.jpg
train,Cable1,rendering,Cable1_049_9_0,Cable1_049_9_0,D:/data/code/dataset/dataset/rendering/Cable1_049_9_0.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_049_9_0.jpg
train,Cable1,rendering,Cable1_049_9_17,Cable1_049_9_17,D:/data/code/dataset/dataset/rendering/Cable1_049_9_17.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_049_9_17.jpg
train,Cable1,rendering,Cable1_049_9_21,Cable1_049_9_21,D:/data/code/dataset/dataset/rendering/Cable1_049_9_21.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_049_9_21.jpg
train,Cable1,rendering,Cable1_049_9_27,Cable1_049_9_27,D:/data/code/dataset/dataset/rendering/Cable1_049_9_27.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_049_9_27.jpg
train,Cable1,rendering,Cable1_049_9_32,Cable1_049_9_32,D:/data/code/dataset/dataset/rendering/Cable1_049_9_32.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_049_9_32.jpg
train,Cable1,rendering,Cable1_049_9_6,Cable1_049_9_6,D:/data/code/dataset/dataset/rendering/Cable1_049_9_6.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_049_9_6.jpg
train,Cable1,rendering,Cable1_050_0_0,Cable1_050_0_0,D:/data/code/dataset/dataset/rendering/Cable1_050_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_050_0_0.jpg
train,Cable1,rendering,Cable1_050_0_12,Cable1_050_0_12,D:/data/code/dataset/dataset/rendering/Cable1_050_0_12.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_050_0_12.jpg
train,Cable1,rendering,Cable1_050_0_18,Cable1_050_0_18,D:/data/code/dataset/dataset/rendering/Cable1_050_0_18.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_050_0_18.jpg
train,Cable1,rendering,Cable1_050_0_23,Cable1_050_0_23,D:/data/code/dataset/dataset/rendering/Cable1_050_0_23.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_050_0_23.jpg
train,Cable1,rendering,Cable1_050_0_29,Cable1_050_0_29,D:/data/code/dataset/dataset/rendering/Cable1_050_0_29.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_050_0_29.jpg
train,Cable1,rendering,Cable1_050_0_34,Cable1_050_0_34,D:/data/code/dataset/dataset/rendering/Cable1_050_0_34.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_050_0_34.jpg
train,Cable1,rendering,Cable1_050_13_0,Cable1_050_13_0,D:/data/code/dataset/dataset/rendering/Cable1_050_13_0.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_050_13_0.jpg
train,Cable1,rendering,Cable1_050_13_18,Cable1_050_13_18,D:/data/code/dataset/dataset/rendering/Cable1_050_13_18.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_050_13_18.jpg
train,Cable1,rendering,Cable1_050_13_24,Cable1_050_13_24,D:/data/code/dataset/dataset/rendering/Cable1_050_13_24.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_050_13_24.jpg
train,Cable1,rendering,Cable1_050_13_29,Cable1_050_13_29,D:/data/code/dataset/dataset/rendering/Cable1_050_13_29.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_050_13_29.jpg
train,Cable1,rendering,Cable1_050_13_34,Cable1_050_13_34,D:/data/code/dataset/dataset/rendering/Cable1_050_13_34.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_050_13_34.jpg
train,Cable1,rendering,Cable1_050_13_6,Cable1_050_13_6,D:/data/code/dataset/dataset/rendering/Cable1_050_13_6.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_050_13_6.jpg
train,Cable1,rendering,Cable1_050_7_12,Cable1_050_7_12,D:/data/code/dataset/dataset/rendering/Cable1_050_7_12.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_050_7_12.jpg
train,Cable1,rendering,Cable1_050_7_24,Cable1_050_7_24,D:/data/code/dataset/dataset/rendering/Cable1_050_7_24.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_050_7_24.jpg
train,Cable1,rendering,Cable1_050_7_29,Cable1_050_7_29,D:/data/code/dataset/dataset/rendering/Cable1_050_7_29.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_050_7_29.jpg
train,Cable1,rendering,Cable1_050_7_34,Cable1_050_7_34,D:/data/code/dataset/dataset/rendering/Cable1_050_7_34.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_050_7_34.jpg
train,Cable1,rendering,Cable1_050_7_6,Cable1_050_7_6,D:/data/code/dataset/dataset/rendering/Cable1_050_7_6.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_050_7_6.jpg
train,Cable1,rendering,Cable1_051_0_12,Cable1_051_0_12,D:/data/code/dataset/dataset/rendering/Cable1_051_0_12.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_051_0_12.jpg
train,Cable1,rendering,Cable1_051_0_7,Cable1_051_0_7,D:/data/code/dataset/dataset/rendering/Cable1_051_0_7.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_051_0_7.jpg
train,Cable1,rendering,Cable1_051_11_12,Cable1_051_11_12,D:/data/code/dataset/dataset/rendering/Cable1_051_11_12.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_051_11_12.jpg
train,Cable1,rendering,Cable1_051_11_7,Cable1_051_11_7,D:/data/code/dataset/dataset/rendering/Cable1_051_11_7.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_051_11_7.jpg
train,Cable1,rendering,Cable1_051_6_0,Cable1_051_6_0,D:/data/code/dataset/dataset/rendering/Cable1_051_6_0.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_051_6_0.jpg
train,Cable1,rendering,Cable1_051_6_12,Cable1_051_6_12,D:/data/code/dataset/dataset/rendering/Cable1_051_6_12.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_051_6_12.jpg
train,Cable1,rendering,Cable1_051_6_7,Cable1_051_6_7,D:/data/code/dataset/dataset/rendering/Cable1_051_6_7.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_051_6_7.jpg
train,Cable1,rendering,Cable1_052_0_0,Cable1_052_0_0,D:/data/code/dataset/dataset/rendering/Cable1_052_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_052_0_0.jpg
train,Cable1,rendering,Cable1_052_0_12,Cable1_052_0_12,D:/data/code/dataset/dataset/rendering/Cable1_052_0_12.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_052_0_12.jpg
train,Cable1,rendering,Cable1_052_11_0,Cable1_052_11_0,D:/data/code/dataset/dataset/rendering/Cable1_052_11_0.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_052_11_0.jpg
train,Cable1,rendering,Cable1_052_11_12,Cable1_052_11_12,D:/data/code/dataset/dataset/rendering/Cable1_052_11_12.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_052_11_12.jpg
train,Cable1,rendering,Cable1_052_11_7,Cable1_052_11_7,D:/data/code/dataset/dataset/rendering/Cable1_052_11_7.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_052_11_7.jpg
train,Cable1,rendering,Cable1_052_6_0,Cable1_052_6_0,D:/data/code/dataset/dataset/rendering/Cable1_052_6_0.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_052_6_0.jpg
train,Cable1,rendering,Cable1_052_6_12,Cable1_052_6_12,D:/data/code/dataset/dataset/rendering/Cable1_052_6_12.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_052_6_12.jpg
train,Cable1,rendering,Cable1_053_0_15,Cable1_053_0_15,D:/data/code/dataset/dataset/rendering/Cable1_053_0_15.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_053_0_15.jpg
train,Cable1,rendering,Cable1_053_0_8,Cable1_053_0_8,D:/data/code/dataset/dataset/rendering/Cable1_053_0_8.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_053_0_8.jpg
train,Cable1,rendering,Cable1_053_12_0,Cable1_053_12_0,D:/data/code/dataset/dataset/rendering/Cable1_053_12_0.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_053_12_0.jpg
train,Cable1,rendering,Cable1_053_6_0,Cable1_053_6_0,D:/data/code/dataset/dataset/rendering/Cable1_053_6_0.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_053_6_0.jpg
train,Cable1,rendering,Cable1_053_6_15,Cable1_053_6_15,D:/data/code/dataset/dataset/rendering/Cable1_053_6_15.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_053_6_15.jpg
train,Cable1,rendering,Cable1_053_6_8,Cable1_053_6_8,D:/data/code/dataset/dataset/rendering/Cable1_053_6_8.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_053_6_8.jpg
train,Cable1,rendering,Cable1_054_0_0,Cable1_054_0_0,D:/data/code/dataset/dataset/rendering/Cable1_054_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_054_0_0.jpg
train,Cable1,rendering,Cable1_054_0_8,Cable1_054_0_8,D:/data/code/dataset/dataset/rendering/Cable1_054_0_8.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_054_0_8.jpg
train,Cable1,rendering,Cable1_054_11_0,Cable1_054_11_0,D:/data/code/dataset/dataset/rendering/Cable1_054_11_0.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_054_11_0.jpg
train,Cable1,rendering,Cable1_054_11_15,Cable1_054_11_15,D:/data/code/dataset/dataset/rendering/Cable1_054_11_15.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_054_11_15.jpg
train,Cable1,rendering,Cable1_054_11_8,Cable1_054_11_8,D:/data/code/dataset/dataset/rendering/Cable1_054_11_8.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_054_11_8.jpg
train,Cable1,rendering,Cable1_054_6_0,Cable1_054_6_0,D:/data/code/dataset/dataset/rendering/Cable1_054_6_0.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_054_6_0.jpg
train,Cable1,rendering,Cable1_054_6_15,Cable1_054_6_15,D:/data/code/dataset/dataset/rendering/Cable1_054_6_15.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_054_6_15.jpg
train,Cable1,rendering,Cable1_054_6_8,Cable1_054_6_8,D:/data/code/dataset/dataset/rendering/Cable1_054_6_8.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_054_6_8.jpg
train,Cable1,rendering,Cable1_055_0_0,Cable1_055_0_0,D:/data/code/dataset/dataset/rendering/Cable1_055_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_055_0_0.jpg
train,Cable1,rendering,Cable1_056_0_0,Cable1_056_0_0,D:/data/code/dataset/dataset/rendering/Cable1_056_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_056_0_0.jpg
train,Cable1,rendering,Cable1_056_0_12,Cable1_056_0_12,D:/data/code/dataset/dataset/rendering/Cable1_056_0_12.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_056_0_12.jpg
train,Cable1,rendering,Cable1_056_0_6,Cable1_056_0_6,D:/data/code/dataset/dataset/rendering/Cable1_056_0_6.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_056_0_6.jpg
train,Cable1,rendering,Cable1_057_0_0,Cable1_057_0_0,D:/data/code/dataset/dataset/rendering/Cable1_057_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_057_0_0.jpg
train,Cable1,rendering,Cable1_057_0_7,Cable1_057_0_7,D:/data/code/dataset/dataset/rendering/Cable1_057_0_7.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_057_0_7.jpg
train,Cable1,rendering,Cable1_058_0_0,Cable1_058_0_0,D:/data/code/dataset/dataset/rendering/Cable1_058_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_058_0_0.jpg
train,Cable1,rendering,Cable1_058_0_15,Cable1_058_0_15,D:/data/code/dataset/dataset/rendering/Cable1_058_0_15.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_058_0_15.jpg
train,Cable1,rendering,Cable1_058_0_8,Cable1_058_0_8,D:/data/code/dataset/dataset/rendering/Cable1_058_0_8.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_058_0_8.jpg
train,Cable1,rendering,Cable1_058_15_0,Cable1_058_15_0,D:/data/code/dataset/dataset/rendering/Cable1_058_15_0.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_058_15_0.jpg
train,Cable1,rendering,Cable1_058_15_15,Cable1_058_15_15,D:/data/code/dataset/dataset/rendering/Cable1_058_15_15.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_058_15_15.jpg
train,Cable1,rendering,Cable1_058_15_8,Cable1_058_15_8,D:/data/code/dataset/dataset/rendering/Cable1_058_15_8.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_058_15_8.jpg
train,Cable1,rendering,Cable1_058_8_15,Cable1_058_8_15,D:/data/code/dataset/dataset/rendering/Cable1_058_8_15.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_058_8_15.jpg
train,Cable1,rendering,Cable1_059_0_0,Cable1_059_0_0,D:/data/code/dataset/dataset/rendering/Cable1_059_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_059_0_0.jpg
train,Cable1,rendering,Cable1_059_0_12,Cable1_059_0_12,D:/data/code/dataset/dataset/rendering/Cable1_059_0_12.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_059_0_12.jpg
train,Cable1,rendering,Cable1_059_0_6,Cable1_059_0_6,D:/data/code/dataset/dataset/rendering/Cable1_059_0_6.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_059_0_6.jpg
train,Cable1,rendering,Cable1_059_15_0,Cable1_059_15_0,D:/data/code/dataset/dataset/rendering/Cable1_059_15_0.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_059_15_0.jpg
train,Cable1,rendering,Cable1_059_15_6,Cable1_059_15_6,D:/data/code/dataset/dataset/rendering/Cable1_059_15_6.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_059_15_6.jpg
train,Cable1,rendering,Cable1_059_8_0,Cable1_059_8_0,D:/data/code/dataset/dataset/rendering/Cable1_059_8_0.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_059_8_0.jpg
train,Cable1,rendering,Cable1_059_8_12,Cable1_059_8_12,D:/data/code/dataset/dataset/rendering/Cable1_059_8_12.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_059_8_12.jpg
train,Cable1,rendering,Cable1_059_8_6,Cable1_059_8_6,D:/data/code/dataset/dataset/rendering/Cable1_059_8_6.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_059_8_6.jpg
train,Cable1,rendering,Cable1_060_0_0,Cable1_060_0_0,D:/data/code/dataset/dataset/rendering/Cable1_060_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_060_0_0.jpg
train,Cable1,rendering,Cable1_060_0_13,Cable1_060_0_13,D:/data/code/dataset/dataset/rendering/Cable1_060_0_13.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_060_0_13.jpg
train,Cable1,rendering,Cable1_060_0_7,Cable1_060_0_7,D:/data/code/dataset/dataset/rendering/Cable1_060_0_7.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_060_0_7.jpg
train,Cable1,rendering,Cable1_061_0_16,Cable1_061_0_16,D:/data/code/dataset/dataset/rendering/Cable1_061_0_16.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_061_0_16.jpg
train,Cable1,rendering,Cable1_061_0_8,Cable1_061_0_8,D:/data/code/dataset/dataset/rendering/Cable1_061_0_8.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_061_0_8.jpg
train,Cable1,rendering,Cable1_061_11_0,Cable1_061_11_0,D:/data/code/dataset/dataset/rendering/Cable1_061_11_0.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_061_11_0.jpg
train,Cable1,rendering,Cable1_061_11_16,Cable1_061_11_16,D:/data/code/dataset/dataset/rendering/Cable1_061_11_16.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_061_11_16.jpg
train,Cable1,rendering,Cable1_061_11_8,Cable1_061_11_8,D:/data/code/dataset/dataset/rendering/Cable1_061_11_8.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_061_11_8.jpg
train,Cable1,rendering,Cable1_061_6_0,Cable1_061_6_0,D:/data/code/dataset/dataset/rendering/Cable1_061_6_0.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_061_6_0.jpg
train,Cable1,rendering,Cable1_061_6_16,Cable1_061_6_16,D:/data/code/dataset/dataset/rendering/Cable1_061_6_16.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_061_6_16.jpg
train,Cable1,rendering,Cable1_061_6_8,Cable1_061_6_8,D:/data/code/dataset/dataset/rendering/Cable1_061_6_8.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_061_6_8.jpg
train,Cable1,rendering,Cable1_062_0_0,Cable1_062_0_0,D:/data/code/dataset/dataset/rendering/Cable1_062_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_062_0_0.jpg
train,Cable1,rendering,Cable1_062_0_12,Cable1_062_0_12,D:/data/code/dataset/dataset/rendering/Cable1_062_0_12.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_062_0_12.jpg
train,Cable1,rendering,Cable1_062_0_6,Cable1_062_0_6,D:/data/code/dataset/dataset/rendering/Cable1_062_0_6.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_062_0_6.jpg
train,Cable1,rendering,Cable1_062_11_0,Cable1_062_11_0,D:/data/code/dataset/dataset/rendering/Cable1_062_11_0.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_062_11_0.jpg
train,Cable1,rendering,Cable1_062_11_6,Cable1_062_11_6,D:/data/code/dataset/dataset/rendering/Cable1_062_11_6.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_062_11_6.jpg
train,Cable1,rendering,Cable1_062_6_12,Cable1_062_6_12,D:/data/code/dataset/dataset/rendering/Cable1_062_6_12.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_062_6_12.jpg
train,Cable1,rendering,Cable1_063_0_0,Cable1_063_0_0,D:/data/code/dataset/dataset/rendering/Cable1_063_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_063_0_0.jpg
train,Cable1,rendering,Cable1_063_0_16,Cable1_063_0_16,D:/data/code/dataset/dataset/rendering/Cable1_063_0_16.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_063_0_16.jpg
train,Cable1,rendering,Cable1_063_0_9,Cable1_063_0_9,D:/data/code/dataset/dataset/rendering/Cable1_063_0_9.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_063_0_9.jpg
train,Cable1,rendering,Cable1_063_6_0,Cable1_063_6_0,D:/data/code/dataset/dataset/rendering/Cable1_063_6_0.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_063_6_0.jpg
train,Cable1,rendering,Cable1_063_6_9,Cable1_063_6_9,D:/data/code/dataset/dataset/rendering/Cable1_063_6_9.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_063_6_9.jpg
train,Cable1,rendering,Cable1_064_0_0,Cable1_064_0_0,D:/data/code/dataset/dataset/rendering/Cable1_064_0_0.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_064_0_0.jpg
train,Cable1,rendering,Cable1_064_0_13,Cable1_064_0_13,D:/data/code/dataset/dataset/rendering/Cable1_064_0_13.jpg,D:/data/code/dataset/dataset_knit/train/Cable1/rendering__Cable1_064_0_13.jpg
